,Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
166,2022-08-06 18:00:00-05:00,XRPUSDT,0.3737,0.3738,0.3701,0.3712,4842538.0,0.3761749687576142,Sell,0.3767813,False,False,True,0.3761749687576142,0.0012731361053721,20.875182854480624,-0.0602000000000003
167,2022-08-07 18:00:00-05:00,XRPUSDT,0.3738,0.3738,0.3708,0.3712,5338355.0,0.3765376083049164,Sell,0.3770267,False,False,True,0.3765376083049164,0.0012602680584845,23.217514292346948,-0.1050000000000001
169,2022-08-08 20:00:00-05:00,XRPUSDT,0.3777,0.3783,0.3764,0.3771,2110448.0,0.3845081139636955,Sell,0.378592,True,True,False,0.3758,0.0022630031934735,26.52104702953153,0.0552999999999997
171,2022-08-13 17:30:00-05:00,XRPUSDT,0.3786,0.3786,0.3771,0.3771,787289.0,0.3817694369688109,Sell,0.3802172,False,False,True,0.3817694369688109,0.0014606147850269,20.93775131314744,-0.0882000000000003
174,2022-08-15 01:00:00-05:00,XRPUSDT,0.3817,0.3819,0.3744,0.375,12430330.0,0.3867031207612629,Sell,0.3817127,False,False,True,0.3867031207612629,0.0025691344820166,20.984161247074407,-0.2281999999999997
176,2022-08-17 15:00:00-05:00,XRPUSDT,0.3773,0.382,0.3757,0.3819,7938068.0,0.3693118582044729,Buy,0.3804743,False,False,True,0.3693118582044729,0.003014275650622,25.49169341287119,-0.1666000000000003
178,2022-08-21 21:00:00-05:00,XRPUSDT,0.3402,0.341,0.3399,0.34,2305562.0,0.3470585278396688,Sell,0.3601116,True,False,False,0.34,0.0021684262579182,23.032746691472006,0.0539000000000002
179,2022-08-23 00:00:00-05:00,XRPUSDT,0.3388,0.3391,0.3363,0.3364,4096782.0,0.3433826884822865,Sell,0.3541968,False,False,True,0.3433826884822865,0.0020344133056064,20.127227565105045,-0.098
180,2022-08-23 20:30:00-05:00,XRPUSDT,0.3424,0.3428,0.339,0.3394,4858932.0,0.3484708633424958,Sell,0.3512369,False,False,True,0.3484708633424958,0.0023580148456901,24.245674542263178,-0.1498000000000006
181,2022-08-24 21:00:00-05:00,XRPUSDT,0.3459,0.3463,0.3435,0.3438,3836835.0,0.3527078383784784,Sell,0.3489358,False,False,True,0.3527078383784784,0.0023408064756676,21.202700909914817,-0.2226000000000003
184,2022-08-31 09:30:00-05:00,XRPUSDT,0.3292,0.3294,0.3269,0.3272,5635086.0,0.3342832656736346,Sell,0.331656,False,False,True,0.3342832656736346,0.001995289650395,20.376266049946665,-0.0882000000000003
188,2022-09-07 07:30:00-05:00,XRPUSDT,0.3214,0.324,0.3214,0.3239,4269315.0,0.3175645802402175,Buy,0.3237836,True,True,False,0.3293,0.0018837236459075,32.34494765145508,0.0895999999999994
190,2022-09-09 17:30:00-05:00,XRPUSDT,0.3516,0.3541,0.3508,0.3532,3156821.0,0.3440557079013127,Buy,0.3288712,False,True,False,0.3595,0.0027000285465458,29.444035478531745,0.0881999999999996
191,2022-09-12 18:30:00-05:00,XRPUSDT,0.3574,0.3597,0.3573,0.3595,4317646.0,0.3523606612435464,Buy,0.3415059,False,False,True,0.3523606612435464,0.0020975722642895,15.37929991708094,-0.1133999999999999
194,2022-09-22 00:00:00-05:00,XRPUSDT,0.413,0.4221,0.4112,0.4193,56904723.0,0.3960973112710662,Buy,0.373913,True,True,False,0.4904,0.0073849307212951,17.803738565418342,0.6691999999999997
195,2022-09-23 16:30:00-05:00,XRPUSDT,0.4905,0.5165,0.4902,0.5156,58897742.0,0.4594767520563879,Buy,0.4118345,False,False,True,0.4594767520563879,0.0139062387440556,25.331186624829265,-0.764399999999999
196,2022-09-24 13:30:00-05:00,XRPUSDT,0.4912,0.5064,0.4878,0.5016,95905337.0,0.4693119731307716,Buy,0.4311839,False,False,True,0.4693119731307716,0.0090582183712383,13.686972523403826,-0.4844000000000002
197,2022-09-27 01:30:00-05:00,XRPUSDT,0.4792,0.4876,0.4787,0.483,33502563.0,0.4666541302027537,Buy,0.4642369,False,False,True,0.4666541302027537,0.0056197800625997,23.932475563562612,-0.1960000000000001
201,2022-10-07 12:00:00-05:00,XRPUSDT,0.495,0.4995,0.4933,0.4971,26510783.0,0.4804742753354812,Buy,0.4941504,True,True,False,0.5135,0.0047595136194628,16.43175705462462,0.2450000000000002
202,2022-10-09 09:30:00-05:00,XRPUSDT,0.5167,0.5253,0.5167,0.5234,46599071.0,0.5112289384201872,Buy,0.5097213,True,False,False,0.5234,0.0030311449770463,19.37761380001052,0.1127
205,2022-10-16 20:30:00-05:00,XRPUSDT,0.4712,0.473,0.4653,0.4653,23370157.0,0.4818338224843492,Sell,0.5038703,False,False,True,0.4818338224843492,0.0038093146585389,26.72034164783044,-0.2044
206,2022-10-18 04:00:00-05:00,XRPUSDT,0.4732,0.4733,0.468,0.4715,36177609.0,0.4800445477314683,Sell,0.4985979,True,True,False,0.4635,0.0031199275310974,14.714996661465657,0.1014999999999993
209,2022-10-23 00:00:00-05:00,XRPUSDT,0.4602,0.4602,0.4589,0.4595,4304598.0,0.4659725626658993,Sell,0.4726855,True,False,False,0.4595,0.0022370514168951,17.003959527410412,0.0441000000000001
210,2022-10-23 22:30:00-05:00,XRPUSDT,0.4581,0.4588,0.4554,0.4562,13980376.0,0.467872917951593,Sell,0.4704354,True,True,False,0.4545,0.003439050027341,27.069252545486844,0.0804999999999996
212,2022-10-28 11:00:00-05:00,XRPUSDT,0.4641,0.4682,0.4637,0.4659,10993944.0,0.4569669657159934,Buy,0.4650054,True,True,False,0.4693,0.0029649382924734,21.97211327641643,0.077
213,2022-10-31 08:30:00-05:00,XRPUSDT,0.4593,0.4607,0.4502,0.4503,23405996.0,0.4675485339744673,Sell,0.4648678,False,False,True,0.4675485339744673,0.0035875904194655,16.609029758989855,-0.4200000000000004
214,2022-10-31 17:00:00-05:00,XRPUSDT,0.4547,0.4671,0.4537,0.4641,34667247.0,0.4481250973463036,Buy,0.4639164,False,False,True,0.4481250973463036,0.0036227635422095,19.9720321695936,-0.2337999999999998
