,Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
303,2023-04-09 20:00:00-05:00,XRPUSDT,0.5047,0.5049,0.5003,0.5004,15165338.0,0.5095902989956922,Sell,0.525151,False,False,True,0.5095902989956922,0.0020820840744088,22.803025266671828,-0.1358000000000006
305,2023-04-14 10:00:00-05:00,XRPUSDT,0.5254,0.5259,0.5157,0.5181,53348814.0,0.5368095305765497,Sell,0.5270269,False,True,False,0.5177,0.0046945858962806,39.09515398493845,0.0055999999999993
307,2023-04-16 19:00:00-05:00,XRPUSDT,0.521,0.5211,0.5168,0.5177,12217026.0,0.525522545053969,Sell,0.5298882,True,False,False,0.5177,0.0020187953579965,22.66036801905892,0.0476000000000002
308,2023-04-19 02:30:00-05:00,XRPUSDT,0.5255,0.5255,0.5206,0.522,10288721.0,0.535382733481119,Sell,0.5296213,True,False,False,0.522,0.0038233900180163,24.907702372506463,0.2107000000000001
313,2023-04-30 15:00:00-05:00,XRPUSDT,0.4755,0.4755,0.4683,0.4717,16187779.0,0.481488342062958,Sell,0.4722484,True,True,False,0.4605,0.0024980129560792,21.56355228478964,0.1385999999999999
314,2023-05-04 04:00:00-05:00,XRPUSDT,0.4607,0.4607,0.459,0.4594,2926923.0,0.464437984546007,Sell,0.4633815,False,False,True,0.464437984546007,0.0017934293195144,19.618636551419623,-0.0434000000000006
315,2023-05-05 07:30:00-05:00,XRPUSDT,0.4608,0.4617,0.4536,0.4586,32327569.0,0.465458260459742,Sell,0.4613759,False,False,True,0.465458260459742,0.0021805241231384,21.415649488276102,-0.091
318,2023-05-10 12:00:00-05:00,XRPUSDT,0.4292,0.4296,0.4106,0.4174,138833354.0,0.4340766394583654,Sell,0.4401261,False,False,True,0.4340766394583654,0.0035389478465655,20.68453034238004,-0.1974
319,2023-05-11 23:30:00-05:00,XRPUSDT,0.4189,0.4386,0.4189,0.438,45680340.0,0.4134716076078948,Buy,0.4322612,False,True,False,0.4434,0.0038438497135411,30.201194568117163,0.0756000000000002
321,2023-05-12 16:00:00-05:00,XRPUSDT,0.4264,0.4313,0.426,0.4308,8176908.0,0.4173601442926201,Buy,0.4298612,False,True,False,0.4346,0.0035504329011695,17.170178636483534,0.0531999999999995
323,2023-05-14 09:30:00-05:00,XRPUSDT,0.4273,0.428,0.4265,0.4279,2030539.0,0.4236969688381369,Buy,0.4250777,False,False,True,0.4236969688381369,0.0012054306664873,18.719167335383908,-0.042
324,2023-05-14 23:30:00-05:00,XRPUSDT,0.4282,0.4287,0.4278,0.4286,1305516.0,0.4228469968616313,Buy,0.4238928,False,False,True,0.4228469968616313,0.0017735884037999,13.787420285886917,-0.0895999999999994
326,2023-05-16 16:30:00-05:00,XRPUSDT,0.4251,0.4379,0.425,0.4346,39062729.0,0.4216125167980079,Buy,0.4208473,True,True,False,0.4434,0.0025190535841363,34.22394833939581,0.1302000000000004
327,2023-05-17 14:00:00-05:00,XRPUSDT,0.4464,0.4504,0.4462,0.4493,16709645.0,0.4384654107335475,Buy,0.4240616,True,False,False,0.4493,0.0033916824938756,20.40074580031217,0.0721000000000002
336,2023-06-09 21:30:00-05:00,XRPUSDT,0.5342,0.5342,0.5213,0.5261,40462032.0,0.5446785350695379,Sell,0.5292096,True,True,False,0.5058,0.0047509544117018,15.156481904377108,0.3058999999999997
342,2023-06-21 17:00:00-05:00,XRPUSDT,0.4969,0.5016,0.4965,0.5015,6137538.0,0.4873505052733133,Buy,0.4949492,True,False,False,0.5015,0.0037268246746251,13.359905987905572,0.1316000000000002
344,2023-06-24 10:00:00-05:00,XRPUSDT,0.4911,0.4913,0.4851,0.4874,15914473.0,0.4962397549608657,Sell,0.4957392,True,False,False,0.4874,0.0025459305060774,34.98534773575945,0.0245
345,2023-06-25 19:30:00-05:00,XRPUSDT,0.4893,0.4894,0.4846,0.4856,7840499.0,0.4957741885274365,Sell,0.4937418,True,True,False,0.4752,0.0028110814758222,11.252846860136868,0.1455999999999995
346,2023-06-26 11:30:00-05:00,XRPUSDT,0.482,0.4822,0.4695,0.4752,64733937.0,0.4878773746422283,Sell,0.4920563,True,True,False,0.4725,0.0032308047040461,23.904440327992067,0.0966000000000002
348,2023-07-01 21:00:00-05:00,XRPUSDT,0.4729,0.4871,0.4724,0.4819,48641056.0,0.4687530424052782,Buy,0.4763819,True,False,False,0.4819,0.0027870101007192,20.321467383735985,0.0812
350,2023-07-06 06:30:00-05:00,XRPUSDT,0.4797,0.4797,0.4731,0.4752,17551579.0,0.4850808286676208,Sell,0.4789329,True,True,False,0.4691,0.0025659358476749,22.34379094696128,0.1210999999999998
351,2023-07-09 19:00:00-05:00,XRPUSDT,0.4681,0.4686,0.4618,0.466,30061403.0,0.4713039733394437,Sell,0.4709262,False,False,True,0.4713039733394437,0.0016778541705345,25.96381467843772,-0.0909999999999993
353,2023-07-11 17:30:00-05:00,XRPUSDT,0.4755,0.4759,0.4752,0.4759,1323412.0,0.4721057846054208,Buy,0.4703181,False,False,True,0.4721057846054208,0.0012886812908442,19.304621761319773,-0.0433999999999998
354,2023-07-13 10:00:00-05:00,XRPUSDT,0.4732,0.5555,0.473,0.544,341865405.0,0.4756009601346151,Buy,0.4702406,True,False,False,0.544,0.007126591030133,20.455262585956863,0.3303999999999993
358,2023-07-21 17:30:00-05:00,XRPUSDT,0.7726,0.7742,0.769,0.7698,7599695.0,0.7930084301587034,Sell,0.7699135,True,True,False,0.702,0.0071141379956777,26.7166962708603,0.6391000000000011
361,2023-07-31 20:00:00-05:00,XRPUSDT,0.6951,0.6969,0.6909,0.6916,11907539.0,0.7111558422670728,Sell,0.7468452,True,False,False,0.6916,0.0057216497199889,34.29479734284067,0.0587999999999997
362,2023-08-02 01:30:00-05:00,XRPUSDT,0.697,0.697,0.6929,0.6936,9120040.0,0.704053773530061,Sell,0.7393839,True,True,False,0.6764,0.0034335015105181,19.244052772990862,0.1743000000000002
363,2023-08-03 17:00:00-05:00,XRPUSDT,0.6683,0.6696,0.6583,0.6644,33415065.0,0.6796916877037633,Sell,0.7256045,True,True,False,0.6341,0.0046712285358621,27.31429575651497,0.2785999999999996
367,2023-08-13 17:00:00-05:00,XRPUSDT,0.6299,0.6305,0.6242,0.628,12703471.0,0.6374264680913748,Sell,0.6376859,False,True,False,0.6263,0.002601597801069,24.64828767782622,0.0238000000000004
369,2023-08-15 02:00:00-05:00,XRPUSDT,0.6284,0.6284,0.6262,0.6263,7251606.0,0.6332024834350783,Sell,0.6334262,True,True,False,0.5158,0.0020410471096673,16.872624585022404,0.8035999999999993
371,2023-08-23 11:00:00-05:00,XRPUSDT,0.5228,0.5304,0.5222,0.5279,40877371.0,0.5152833066328779,Buy,0.5255158,False,False,True,0.5152833066328779,0.0033431330185217,13.845450566378368,-0.1638000000000006
376,2023-09-02 13:00:00-05:00,XRPUSDT,0.4963,0.4972,0.4939,0.4946,7058639.0,0.503337386963606,Sell,0.496456,False,False,True,0.503337386963606,0.0022864656071981,17.570092389902957,-0.1288000000000005
377,2023-09-02 22:30:00-05:00,XRPUSDT,0.4992,0.5022,0.4988,0.5019,3915117.0,0.4953027566156173,Buy,0.4948714,True,False,False,0.5019,0.001759195734026,12.196117211771076,0.0167999999999997
379,2023-09-06 16:00:00-05:00,XRPUSDT,0.5007,0.5024,0.5005,0.5021,2692867.0,0.4934885413494091,Buy,0.4893942,False,True,False,0.505,0.0024836744047541,27.218807400112293,0.0406000000000001
380,2023-09-07 15:30:00-05:00,XRPUSDT,0.5014,0.5024,0.5008,0.502,2220751.0,0.4975721290357424,Buy,0.4883278,True,False,False,0.502,0.0014431280133298,15.34815986760279,0.0097999999999996
381,2023-09-08 14:00:00-05:00,XRPUSDT,0.5035,0.5052,0.5028,0.505,3307160.0,0.4985399487349076,Buy,0.4881104,False,False,True,0.4985399487349076,0.0017873906031514,19.83246140675157,-0.1022000000000004
384,2023-09-14 09:00:00-05:00,XRPUSDT,0.4847,0.4876,0.484,0.4874,5612330.0,0.4789930166894743,Buy,0.4755068,True,True,False,0.4895,0.002059399678904,23.836464511534377,0.0923999999999999
385,2023-09-15 14:00:00-05:00,XRPUSDT,0.4962,0.4981,0.4961,0.4977,3698927.0,0.4907850445436105,Buy,0.4768502,False,True,False,0.4996,0.002330444160776,17.10924578349215,0.0266000000000001
386,2023-09-17 09:00:00-05:00,XRPUSDT,0.4976,0.4998,0.4975,0.4996,6388409.0,0.4949160316512025,Buy,0.4806514,False,False,True,0.4949160316512025,0.0013569287236799,19.52905188502402,-0.0433999999999998
387,2023-09-17 22:30:00-05:00,XRPUSDT,0.4958,0.4977,0.4958,0.4972,4195173.0,0.4893106797856585,Buy,0.4811756,True,True,False,0.511,0.0022514785918124,29.826080210533583,0.1540000000000001
392,2023-09-26 01:00:00-05:00,XRPUSDT,0.5024,0.5028,0.4997,0.4999,9666548.0,0.5069128084488168,Sell,0.4999827,False,True,False,0.4983,0.0019171280133505,24.116424623558544,0.0223999999999998
393,2023-09-27 06:00:00-05:00,XRPUSDT,0.5025,0.5052,0.5019,0.505,7824461.0,0.4970766430442183,Buy,0.4996386,False,False,True,0.4970766430442183,0.0020264816052253,21.128392451567688,-0.1007999999999997
395,2023-09-28 05:00:00-05:00,XRPUSDT,0.4996,0.501,0.4985,0.5006,9095305.0,0.4940069913208647,Buy,0.4993598,True,True,False,0.5218,0.0018705374579985,21.47917339391814,0.2071999999999997
396,2023-10-01 05:00:00-05:00,XRPUSDT,0.5192,0.5219,0.5189,0.52,16238598.0,0.5161290074133211,Buy,0.5074651,False,False,True,0.5161290074133211,0.0014076233336787,20.7484293378431,-0.0336000000000009
397,2023-10-01 17:00:00-05:00,XRPUSDT,0.5179,0.5249,0.5173,0.5237,33663413.0,0.513598345181749,Buy,0.5087343,False,False,True,0.513598345181749,0.002115968394332,32.067456621526325,-0.1722000000000012
400,2023-10-13 00:30:00-05:00,XRPUSDT,0.4814,0.4819,0.4806,0.4806,2112521.0,0.485458213888702,Sell,0.5011479,False,False,True,0.485458213888702,0.0015855534435516,16.79142104337319,-0.0937999999999997
402,2023-10-18 13:30:00-05:00,XRPUSDT,0.4909,0.492,0.4907,0.4919,2969268.0,0.4865936039961528,Buy,0.4894179,False,False,True,0.4865936039961528,0.0015789027980922,18.67022759637365,-0.056
404,2023-10-21 09:30:00-05:00,XRPUSDT,0.5183,0.5328,0.5183,0.5231,59204798.0,0.51473055820906,Buy,0.4963875,False,False,True,0.51473055820906,0.0028202479836333,14.62029924365554,-0.098
405,2023-10-22 19:30:00-05:00,XRPUSDT,0.5204,0.524,0.5201,0.5232,4926526.0,0.5139938106808867,Buy,0.5029891,True,True,False,0.544,0.0024236537787679,13.296854064638577,0.1799000000000004
409,2023-10-28 20:00:00-05:00,XRPUSDT,0.5441,0.5447,0.5406,0.5418,9212872.0,0.5484921958291978,Sell,0.5425828,False,False,True,0.5484921958291978,0.0018108733499577,22.47662757957828,-0.1008000000000013
416,2023-11-11 19:00:00-05:00,XRPUSDT,0.6633,0.6643,0.6567,0.6568,7917273.0,0.6782336100831092,Sell,0.6804486,False,False,True,0.6782336100831092,0.0058431953363167,28.12513911532956,-0.7811999999999995
424,2023-11-26 05:30:00-05:00,XRPUSDT,0.6221,0.6365,0.6217,0.634,46859945.0,0.6194085301269205,Buy,0.6252995,False,False,True,0.6194085301269205,0.0023776277133143,14.620330356775211,-0.1400000000000001
426,2023-11-29 09:30:00-05:00,XRPUSDT,0.6104,0.6107,0.6066,0.6082,11929077.0,0.6176795269145308,Sell,0.6171641,True,False,False,0.6082,0.0028864414457577,13.743226841229625,0.0413000000000001
427,2023-12-01 09:30:00-05:00,XRPUSDT,0.6089,0.609,0.6063,0.6069,3493882.0,0.6148842374689448,Sell,0.6131473,False,False,True,0.6148842374689448,0.0022400938169208,22.582831751691096,-0.1092000000000004
429,2023-12-03 21:00:00-05:00,XRPUSDT,0.6278,0.629,0.6268,0.6289,3446706.0,0.6187467811543378,Buy,0.6152555,True,False,False,0.6289,0.002971767894573,22.55386877245919,0.0896000000000002
432,2023-12-10 15:30:00-05:00,XRPUSDT,0.6644,0.6707,0.6638,0.6699,8388855.0,0.6549756344826556,Buy,0.6473838,False,False,True,0.6549756344826556,0.0041919476775895,27.142222691871684,-0.1960000000000001
433,2023-12-14 08:00:00-05:00,XRPUSDT,0.6313,0.6317,0.6131,0.6208,45000795.0,0.6397156682927171,Sell,0.634355,True,False,False,0.6208,0.0046811013024059,35.739206156414326,-0.0251999999999995
435,2023-12-15 07:30:00-05:00,XRPUSDT,0.6284,0.6292,0.6266,0.6266,3652388.0,0.6375209850115148,Sell,0.6342736,True,True,False,0.6254,0.0034095453419237,13.331788196414122,0.0861000000000006
437,2023-12-19 09:30:00-05:00,XRPUSDT,0.6083,0.6088,0.6021,0.6041,9227944.0,0.615709623915486,Sell,0.6211494,False,False,True,0.615709623915486,0.0030281499242062,21.01716387007284,-0.2114
439,2023-12-21 15:30:00-05:00,XRPUSDT,0.6214,0.6234,0.6213,0.6231,2763900.0,0.6123829651090629,Buy,0.6176353,False,False,True,0.6123829651090629,0.0032391029637112,16.88230194261112,-0.1260000000000001
441,2023-12-23 13:30:00-05:00,XRPUSDT,0.619,0.6213,0.619,0.6203,3642064.0,0.6159988649204259,Buy,0.6177411,False,False,True,0.6159988649204259,0.0015928286103854,18.62448957835424,-0.0769999999999992
443,2023-12-24 10:00:00-05:00,XRPUSDT,0.6207,0.6241,0.6207,0.6233,3956037.0,0.613759189870682,Buy,0.6177493,False,False,True,0.613759189870682,0.0027632223676764,15.394909728851603,-0.1540000000000001
445,2023-12-25 03:00:00-05:00,XRPUSDT,0.6165,0.6284,0.6163,0.6228,18458258.0,0.6121625288083457,Buy,0.6174522,True,True,False,0.6313,0.0032692636177987,24.13904203194188,0.1399999999999993
448,2023-12-30 21:30:00-05:00,XRPUSDT,0.6224,0.6225,0.6186,0.6206,7617151.0,0.6269341773059136,Sell,0.6260659,False,False,True,0.6269341773059136,0.0021736171375465,24.41111979323409,-0.0993999999999999
450,2023-12-31 15:00:00-05:00,XRPUSDT,0.6214,0.6214,0.6192,0.6194,5782837.0,0.6259863240663945,Sell,0.6256734,True,False,False,0.6194,0.0019808526096721,15.970549375974292,0.0545999999999994
456,2024-01-10 13:30:00-05:00,XRPUSDT,0.5715,0.5742,0.5697,0.5732,8130021.0,0.5519588521689629,Buy,0.5719748,True,True,False,0.5962,0.0063820513679921,28.77314607502929,0.2743999999999993
460,2024-01-27 22:30:00-05:00,XRPUSDT,0.5315,0.5333,0.5312,0.5328,1964733.0,0.5276950837880198,Buy,0.5189385,False,False,True,0.5276950837880198,0.0014885284346031,19.86565622024319,-0.0504000000000006
461,2024-01-29 11:30:00-05:00,XRPUSDT,0.5284,0.5319,0.5276,0.5311,8637676.0,0.5200097586359037,Buy,0.5175001,False,False,True,0.5200097586359037,0.0028369439628548,19.13264802945898,-0.1750000000000009
462,2024-01-31 20:00:00-05:00,XRPUSDT,0.5006,0.5007,0.4911,0.4945,26525968.0,0.5094982388916701,Sell,0.5123269,False,False,True,0.5094982388916701,0.0044907770570532,49.918959227408514,-0.2085999999999995
463,2024-02-02 08:30:00-05:00,XRPUSDT,0.5029,0.5029,0.4982,0.5002,22442166.0,0.5072534038898137,Sell,0.5052415,False,False,True,0.5072534038898137,0.0021741050760046,16.073221170309818,-0.103600000000001
465,2024-02-05 12:00:00-05:00,XRPUSDT,0.5059,0.5139,0.505,0.5093,28173872.0,0.4988028698902433,Buy,0.5012686,False,False,True,0.4988028698902433,0.0029073799804425,20.02483479204974,-0.1189999999999993
466,2024-02-06 14:00:00-05:00,XRPUSDT,0.5073,0.5096,0.5067,0.5089,10173191.0,0.5005149911231643,Buy,0.4995243,False,False,True,0.5005149911231643,0.0025475909194744,25.779410489181164,-0.1218000000000005
467,2024-02-07 12:00:00-05:00,XRPUSDT,0.5052,0.5083,0.505,0.5079,12982667.0,0.5001946363608467,Buy,0.4982207,True,True,False,0.5196,0.002072493160879,20.43816624716961,0.1371999999999996
468,2024-02-10 16:00:00-05:00,XRPUSDT,0.5241,0.5256,0.5233,0.5255,2419979.0,0.5197315198966826,Buy,0.5048101,True,True,False,0.527,0.001577939072573,17.407047421268075,0.0595000000000004
469,2024-02-12 10:00:00-05:00,XRPUSDT,0.5231,0.5251,0.5219,0.525,11435809.0,0.5162310634581211,Buy,0.5094971,True,False,False,0.525,0.0023854698739342,41.96197786008382,0.0454999999999996
472,2024-02-22 08:30:00-05:00,XRPUSDT,0.5412,0.5419,0.5366,0.5398,12924964.0,0.5490889859190136,Sell,0.5512088,False,False,True,0.5490889859190136,0.0030980189581181,18.598538971236337,-0.131600000000001
473,2024-02-22 18:30:00-05:00,XRPUSDT,0.5419,0.5428,0.5403,0.5413,3902852.0,0.5523564952962995,Sell,0.5510317,True,False,False,0.5413,0.0034239340392508,18.37831510438336,0.063
475,2024-02-29 00:30:00-05:00,XRPUSDT,0.5946,0.5973,0.5918,0.597,14799986.0,0.57418563092854,Buy,0.5609307,True,False,False,0.597,0.0076274978450012,26.87713858465052,0.0875000000000004
478,2024-03-08 03:00:00-05:00,XRPUSDT,0.6216,0.6227,0.6183,0.6187,6621413.0,0.6323404680665636,Sell,0.6259556,True,False,False,0.6187,0.0042295842912633,15.641747578293534,0.0286999999999999
480,2024-03-14 08:30:00-05:00,XRPUSDT,0.6809,0.6823,0.6601,0.6687,95225292.0,0.7021691105301846,Sell,0.6716036,True,True,False,0.615,0.0083499342940251,17.410090425007887,0.5256999999999996
481,2024-03-17 19:30:00-05:00,XRPUSDT,0.6151,0.6154,0.6074,0.6077,14151304.0,0.6260470580058578,Sell,0.655763,False,False,True,0.6260470580058578,0.0048267770469349,14.116190410254498,-0.291199999999999
482,2024-03-18 04:30:00-05:00,XRPUSDT,0.6137,0.615,0.6081,0.6102,19548543.0,0.6293533926431428,Sell,0.6536728,False,False,True,0.6293533926431428,0.0055745814634749,17.249193151313385,-0.3234000000000001
486,2024-03-27 10:30:00-05:00,XRPUSDT,0.6152,0.6176,0.6113,0.6115,9867849.0,0.6343125724616928,Sell,0.6344393,False,False,True,0.6343125724616928,0.0055254826804881,48.22030831369111,-0.2687999999999999
487,2024-03-29 02:30:00-05:00,XRPUSDT,0.6188,0.6189,0.6088,0.6108,21544660.0,0.6262310042769375,Sell,0.6310351,False,False,True,0.6262310042769375,0.0038579898971166,17.62409686258723,-0.2337999999999991
488,2024-03-30 16:00:00-05:00,XRPUSDT,0.6255,0.6261,0.6217,0.6227,7232566.0,0.6336274262468063,Sell,0.6308868,False,False,True,0.6336274262468063,0.0031907232266707,20.74622859466865,-0.1413999999999999
490,2024-04-01 00:30:00-05:00,XRPUSDT,0.6281,0.6281,0.6002,0.6073,154610580.0,0.6322689087142902,Sell,0.6304883,True,True,False,0.5928,0.0041675621287244,21.943700680547835,0.2862999999999995
494,2024-04-08 02:00:00-05:00,XRPUSDT,0.5971,0.602,0.5969,0.6006,18535909.0,0.5898246874791042,Buy,0.5949902,True,True,False,0.6089,0.002849915595901,23.209132310830945,0.1091999999999996
495,2024-04-09 06:30:00-05:00,XRPUSDT,0.615,0.6266,0.6142,0.6247,26738126.0,0.6030194206677089,Buy,0.598768,False,False,True,0.6030194206677089,0.0050419185077807,24.46220081555909,-0.3080000000000003
496,2024-04-10 17:00:00-05:00,XRPUSDT,0.6165,0.6208,0.6164,0.6196,6868378.0,0.6062410130580053,Buy,0.6025889,False,False,True,0.6062410130580053,0.004622146692209,18.016958303346268,-0.1778000000000006
500,2024-04-21 22:30:00-05:00,XRPUSDT,0.5322,0.5359,0.5308,0.5329,12813039.0,0.5201888415792729,Buy,0.5027522,True,True,False,0.5442,0.0039406354092805,20.552886281610224,0.1868999999999996
505,2024-04-29 09:00:00-05:00,XRPUSDT,0.5056,0.5133,0.5049,0.5117,7180272.0,0.4963681694855477,Buy,0.5094746,False,False,True,0.4963681694855477,0.0036951638806264,39.89398291503471,-0.2058000000000006
507,2024-05-01 12:00:00-05:00,XRPUSDT,0.5003,0.5075,0.4995,0.5074,9791403.0,0.4889212282188295,Buy,0.5021822,True,True,False,0.5289,0.0045453122841087,24.612954431489214,0.259000000000001
508,2024-05-05 23:30:00-05:00,XRPUSDT,0.5314,0.535,0.5308,0.5338,4611942.0,0.5259157309965485,Buy,0.5124397,True,True,False,0.5343,0.0021040271441112,21.32891958837809,0.0853999999999991
509,2024-05-06 10:30:00-05:00,XRPUSDT,0.5323,0.5594,0.5318,0.5593,57212502.0,0.5229190774168664,Buy,0.5143122,False,False,True,0.5229190774168664,0.0054438506477711,31.69863190802272,-0.4914000000000002
511,2024-05-08 17:00:00-05:00,XRPUSDT,0.519,0.5194,0.515,0.5175,7114115.0,0.5293178089751551,Sell,0.5197331,True,True,False,0.507,0.0037787511623615,28.6344112608546,0.1931999999999997
512,2024-05-12 02:30:00-05:00,XRPUSDT,0.5046,0.5046,0.5026,0.5038,4604186.0,0.5079109923059368,Sell,0.5115222,True,True,False,0.5029,0.0013981450927705,17.712142504214984,0.0301000000000005
514,2024-05-15 07:30:00-05:00,XRPUSDT,0.4996,0.5062,0.4996,0.5049,24728811.0,0.4944539074978101,Buy,0.5038914,True,True,False,0.5198,0.0025041528609812,25.158786147568545,0.1673000000000002
516,2024-05-20 01:30:00-05:00,XRPUSDT,0.5119,0.5122,0.5061,0.5086,17862178.0,0.5174569278985623,Sell,0.5108124,False,False,True,0.5174569278985623,0.0024130054904727,41.94499421842438,-0.1063999999999991
520,2024-05-24 08:00:00-05:00,XRPUSDT,0.5318,0.535,0.5304,0.5346,5832877.0,0.5205894269934394,Buy,0.5226842,False,True,False,0.5351,0.004159359752038,19.46218493420228,0.0070000000000007
524,2024-05-28 08:00:00-05:00,XRPUSDT,0.5313,0.5339,0.5302,0.5335,7586789.0,0.5237440037478285,Buy,0.530297,False,False,True,0.5237440037478285,0.0027481793946774,31.86678577573902,-0.1189999999999993
526,2024-05-30 15:30:00-05:00,XRPUSDT,0.5198,0.52,0.5185,0.5189,2751322.0,0.5270759854755231,Sell,0.5290423,False,True,False,0.5148,0.0025177343683071,21.33520399880965,0.0573999999999998
527,2024-05-31 11:00:00-05:00,XRPUSDT,0.5179,0.5198,0.5118,0.5148,31016423.0,0.5277311305338692,Sell,0.5276517,False,True,False,0.5128,0.0031427485350473,15.884596953922951,0.028
528,2024-06-02 12:30:00-05:00,XRPUSDT,0.5141,0.5149,0.5127,0.5128,3690995.0,0.5197661698468193,Sell,0.524331,False,False,True,0.5197661698468193,0.00176533317663,23.420949040649614,-0.107799999999999
530,2024-06-06 09:00:00-05:00,XRPUSDT,0.5267,0.5283,0.5258,0.5282,3233529.0,0.5219528057559684,Buy,0.524128,False,False,True,0.5219528057559684,0.0016203690520805,18.745775456219054,-0.0812000000000003
532,2024-06-07 00:00:00-05:00,XRPUSDT,0.5246,0.5261,0.5243,0.5253,9494358.0,0.5212052264481709,Buy,0.5240083,False,False,True,0.5212052264481709,0.0013974611021147,33.504916895520225,-0.0629999999999992
534,2024-06-10 01:00:00-05:00,XRPUSDT,0.4971,0.4979,0.4956,0.4959,3507486.0,0.5016498540455808,Sell,0.5104966,False,False,True,0.5016498540455808,0.0014252144184185,19.57848705816798,-0.0966000000000002
535,2024-06-10 16:00:00-05:00,XRPUSDT,0.4964,0.4969,0.4947,0.4953,3597708.0,0.5033894481898591,Sell,0.5083287,True,False,False,0.4953,0.0024266469041052,20.651527962087723,0.0539000000000002
537,2024-06-17 02:30:00-05:00,XRPUSDT,0.4883,0.5008,0.4854,0.4989,50992028.0,0.4783660133116798,Buy,0.4846416,True,False,False,0.4989,0.0036199738151039,17.66795832122557,0.1050000000000001
538,2024-06-18 03:30:00-05:00,XRPUSDT,0.5006,0.5094,0.5004,0.5067,26805629.0,0.4868478401732108,Buy,0.4871228,False,False,True,0.4868478401732108,0.0061447648953997,31.56927111796974,-0.2464000000000008
540,2024-06-18 20:00:00-05:00,XRPUSDT,0.4934,0.4963,0.4933,0.4941,9317036.0,0.4850119876316124,Buy,0.4864298,False,False,True,0.4850119876316124,0.0040733338004276,18.78666507877931,-0.119
542,2024-06-21 11:00:00-05:00,XRPUSDT,0.4854,0.4856,0.482,0.4826,5236066.0,0.4966105553333207,Sell,0.4865645,True,True,False,0.4808,0.0037047453485667,21.8622874353772,0.1014999999999997
545,2024-06-29 03:30:00-05:00,XRPUSDT,0.4749,0.4763,0.4749,0.4763,1113368.0,0.4725561459623842,Buy,0.4723151,False,False,True,0.4725561459623842,0.0011947562635542,22.55003229086528,-0.0573999999999998
546,2024-06-30 02:00:00-05:00,XRPUSDT,0.4727,0.4752,0.4726,0.4751,5509715.0,0.4700896893884613,Buy,0.4713429,True,False,False,0.4751,0.0011362725122022,33.24336202454167,0.0300999999999997
547,2024-07-06 23:30:00-05:00,XRPUSDT,0.4433,0.4434,0.4395,0.4397,9913163.0,0.4484850583708857,Sell,0.4478003,True,True,False,0.429,0.0022877637186383,38.17439822769349,0.1560999999999999
549,2024-07-09 23:00:00-05:00,XRPUSDT,0.4353,0.4404,0.4353,0.4402,13356003.0,0.4307086610136754,Buy,0.4338819,False,True,False,0.4426,0.0023003759860288,12.267694572265542,0.0336000000000001
551,2024-07-10 20:30:00-05:00,XRPUSDT,0.4377,0.4431,0.4372,0.4426,11262610.0,0.4336752446099008,Buy,0.4324871,True,False,False,0.4426,0.0020702305783567,18.586014075440023,0.0573999999999998
552,2024-07-12 00:00:00-05:00,XRPUSDT,0.451,0.4532,0.4508,0.453,5798077.0,0.4433744432282428,Buy,0.433443,True,True,False,0.5233,0.0029557183313596,17.170962878500884,0.5578999999999995
553,2024-07-14 04:00:00-05:00,XRPUSDT,0.5313,0.5391,0.5305,0.5375,35244464.0,0.5180891936623326,Buy,0.4591344,True,True,False,0.5379,0.0060224747603089,24.97105832598809,0.1463000000000009
558,2024-07-24 03:30:00-05:00,XRPUSDT,0.6025,0.6162,0.6011,0.6137,44615730.0,0.5915847849075647,Buy,0.5943885,False,True,False,0.6205,0.0053731631126715,14.95767149941483,0.0952000000000004
560,2024-07-25 15:00:00-05:00,XRPUSDT,0.6005,0.6007,0.5851,0.5886,76835732.0,0.6202559962834538,Sell,0.6072688,False,False,True,0.6202559962834538,0.0085449520576736,16.98396374219478,-0.4648
561,2024-07-27 10:00:00-05:00,XRPUSDT,0.6018,0.6028,0.5967,0.5981,17920963.0,0.6109349323525389,Sell,0.6129069,True,False,False,0.5981,0.0033204758952992,13.08989268309581,0.0237999999999997
562,2024-07-28 09:00:00-05:00,XRPUSDT,0.6006,0.601,0.5962,0.599,26128826.0,0.6086850439944713,Sell,0.6149369,False,False,True,0.6086850439944713,0.0035564133889292,14.630531237436236,-0.1078000000000005
563,2024-07-29 09:30:00-05:00,XRPUSDT,0.6025,0.6037,0.5984,0.6002,21580983.0,0.612020046989544,Sell,0.6174312,False,False,True,0.612020046989544,0.0033263600503026,25.1171476921378,-0.3024000000000009
564,2024-08-03 10:30:00-05:00,XRPUSDT,0.561,0.5632,0.5548,0.5559,30217572.0,0.5752918011593546,Sell,0.6147362,True,True,False,0.4822,0.0053898446726604,14.44091688797551,0.6691999999999989
567,2024-08-10 07:00:00-05:00,XRPUSDT,0.589,0.6015,0.5887,0.5988,48051907.0,0.5810429764893076,Buy,0.5732013,False,False,True,0.5810429764893076,0.0047244514117428,23.52056466459756,-0.1889999999999994
568,2024-08-12 08:30:00-05:00,XRPUSDT,0.5719,0.5731,0.5572,0.5599,47627789.0,0.5849767480053262,Sell,0.5753138,False,False,True,0.5849767480053262,0.0059083956991307,22.64983453693952,-0.3458000000000008
